cohort_variant,evaluation,model,condition,n,mse,rmse,mae,p95_abs_error,seed_rmse_min,seed_rmse_max
clean,outer_1,ablation_compact_no_slurry_bag,Cond2,157,56.218893442220924,7.4979259427004825,6.060492498913581,14.223624529255178,7.223885469977235,7.861309215507567
clean,outer_1,ablation_compact_no_slurry_bag,Cond3,110,15.860149770128084,3.9824803540165874,3.0989083034757177,8.189430190032951,3.9601005867690127,4.002774472220397
clean,outer_1,ablation_compact_no_slurry_rf,all,434,47.261283819586104,6.874684270538255,5.2528799241848345,14.504784059028186,6.822166722530405,6.941490460640542
clean,outer_1,ablation_compact_no_slurry_rf,Cond1,167,58.704002701329244,7.6618537379233,6.203127671777696,15.749788913267885,7.525232807384986,7.7857479230123765
clean,outer_1,ablation_compact_no_slurry_rf,Cond2,157,57.0588670654411,7.553731995870723,5.74009808814602,14.681716304355009,7.460378206737216,7.676945709605071
clean,outer_1,ablation_compact_no_slurry_rf,Cond3,110,15.905332702764817,3.988149032165776,3.114837873367437,8.172033493692746,3.9783876274494094,4.005983016752178
clean,outer_1,ablation_compact_no_usage_bag,all,434,87.29270655961588,9.343056596190342,7.294797055975044,18.715555041320012,9.279635578617407,9.431093389217127
clean,outer_1,ablation_compact_no_usage_bag,Cond1,167,95.94057187996142,9.794925823096438,8.0539179323165,17.703332954548586,9.723121784531049,9.861983140265965
clean,outer_1,ablation_compact_no_usage_bag,Cond2,157,127.7638294885441,11.30326631945581,9.445568245356998,20.36063361133551,11.226997266919794,11.44067451222485
clean,outer_1,ablation_compact_no_usage_bag,Cond3,110,16.400344665621017,4.049733900594089,3.072576482502407,8.464390241930257,4.039894881778108,4.057617982864507
clean,outer_1,ablation_compact_no_usage_rf,all,434,86.42866291146144,9.296701722194891,7.2543919739810905,18.448474655063748,9.283838525179807,9.319587956642975
clean,outer_1,ablation_compact_no_usage_rf,Cond1,167,94.29279316996745,9.71044762974228,7.989554512405332,17.204550354352698,9.691728386059493,9.762072623176554
clean,outer_1,ablation_compact_no_usage_rf,Cond2,157,127.16463134879895,11.276729638897926,9.409808605145281,20.676887613023347,11.261873383318557,11.317376671724501
clean,outer_1,ablation_compact_no_usage_rf,Cond3,110,16.348146567529653,4.043284131436925,3.061914201166306,8.467286585086164,4.030935357382929,4.053944271619388
clean,outer_1,ablation_compact_stage12_bag,all,434,49.52988506970217,7.037747158693765,5.391925688360724,14.802819920395011,6.94995523256309,7.1782000924605205
clean,outer_1,ablation_compact_stage12_bag,Cond1,167,57.28100113277882,7.568421310470158,5.968611327708877,15.775954040811898,7.49873350801441,7.651025983746363
clean,outer_1,ablation_compact_stage12_bag,Cond2,157,64.86566625927001,8.05392241453008,6.394930333610414,16.207051123430283,7.912587055189686,8.314103205465997
clean,outer_1,ablation_compact_stage12_bag,Cond3,110,15.873939348829893,3.9842112580572198,3.084850860403058,8.117154719475993,3.970492735555709,4.005950568411516
clean,outer_1,ablation_compact_stage12_rf,all,434,50.52147758347167,7.107846198636523,5.330683252806124,15.154359829007095,6.916046457753832,7.23219780830584
clean,outer_1,ablation_compact_stage12_rf,Cond1,167,62.1190824943993,7.881565992516925,6.2755936017674845,15.937283626800848,7.643278992461867,8.015321843001137
clean,outer_1,ablation_compact_stage12_rf,Cond2,157,62.47900462408204,7.904366174721541,5.899541581130256,15.857367083656097,7.686518695961878,8.06577973241913
clean,outer_1,ablation_compact_stage12_rf,Cond3,110,15.847552442555827,3.9808984466519397,3.084221563502159,8.333968052870656,3.9622096227624395,4.006556873647034
clean,outer_1,compact12_bag,all,434,25.460007148148467,5.045791032945029,3.9483021465562653,10.761220229982674,5.030373741893838,5.078500938212097
clean,outer_1,compact12_bag,Cond1,167,31.001535377785125,5.5679022421182225,4.440828968644058,11.086546800403847,5.519176257967341,5.642333431113853
clean,outer_1,compact12_bag,Cond2,157,24.015462832752966,4.900557400209997,3.8304542230421146,10.481663980048111,4.897696238764091,4.92486253688947
clean,outer_1,compact12_bag,Cond3,110,19.108718449673667,4.371352016215769,3.368758007493177,8.504650099343877,4.361824618325467,4.399543333597608
clean,outer_1,compact12_rf,all,434,24.018197595403276,4.900836417939623,3.81180339783861,10.515097762080693,4.885459136896109,4.926414071596816
clean,outer_1,compact12_rf,Cond1,167,29.240318079396847,5.407431745236998,4.270368906026114,10.794919748271642,5.361143083524799,5.4800511449018385
clean,outer_1,compact12_rf,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,compact12_rf,Cond3,110,17.71414111699373,4.208817068606538,3.2644636277641492,7.981359102618978,4.142542787003253,4.296831481289946
clean,outer_1,compact33_bag,all,434,47.78910373585244,6.912966348525967,5.459788520712132,13.529022425372949,6.901108519908681,6.93790581477209
clean,outer_1,compact33_bag,Cond1,167,66.83611600282832,8.175335834253437,6.6040737751796605,14.875734403072427,8.032375618979305,8.460988785145792
clean,outer_1,compact33_bag,Cond2,157,53.99608474802701,7.348202824366446,6.4093438893683885,12.767907943954105,7.05788945037751,7.528936538785233
clean,outer_1,compact33_bag,Cond3,110,10.013221304067162,3.164367441380214,2.367280971847496,6.486325320591701,3.1374340238723057,3.18286697009304
clean,outer_1,compact33_rf,all,434,48.23454748664625,6.945109609404754,5.509601312545667,13.290566174434245,6.942275334148232,6.957706388056946
clean,outer_1,compact33_rf,Cond1,167,63.9494345813622,7.996839036854637,6.4654006572025535,14.548279068807899,7.926480842689126,8.140257134441216
clean,outer_1,compact33_rf,Cond2,157,58.28468967619702,7.634441019236249,6.684120853798031,13.212098318745007,7.460257277990569,7.754662432586478
clean,outer_1,compact33_rf,Cond3,110,10.032197772309589,3.1673644836534978,2.38216441677911,6.501830617643766,3.0712508726029393,3.2656723049415377
clean,outer_1,condition_mean,all,434,81.75483001013296,9.041837756238106,7.047024015835902,17.57776208024243,9.041837756238106,9.041837756238106
clean,outer_1,condition_mean,Cond1,167,95.8194655395922,9.78874177510022,8.005785966102653,17.667448478605376,9.78874177510022,9.78874177510022
clean,outer_1,condition_mean,Cond2,157,112.8453892344578,10.622871044800355,8.831280490484584,18.464231626139824,10.622871044800355,10.622871044800355
clean,outer_1,condition_mean,Cond3,110,16.027448813417607,4.003429631380775,3.0448284502505327,8.354375610236207,4.003429631380775,4.003429631380775
clean,outer_1,full125_bag,all,434,27.864991538346533,5.2787301066020165,4.19864528651597,10.669133142893521,5.155965635467197,5.512951167131568
clean,outer_1,full125_bag,Cond1,167,36.78680622819412,6.06521279331518,4.860046316979117,12.013157815404583,5.835458953146865,6.491972231620858
clean,outer_1,full125_bag,Cond2,157,32.030750397136494,5.659571573638458,4.916986872637156,10.143523558810843,5.523162884373162,5.769215295578188
clean,outer_1,full125_bag,Cond3,110,8.374380683486788,2.893852222123097,2.1692489128035035,6.368060092243338,2.8394901674405135,2.9581533612313926
clean,outer_1,full125_rf,all,434,27.659307010705657,5.259211633952912,4.17018244061794,10.82355077456912,5.224568781285353,5.320087814632538
clean,outer_1,full125_rf,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,full125_rf,Cond2,157,31.692248161218718,5.62958685528687,4.886167082587987,10.179729431931726,5.629470110779721,5.6494066131335305
clean,outer_1,full125_rf,Cond3,110,8.052091916086361,2.8376208196456343,2.116878603383537,6.182269698556203,2.7946802693193744,2.898830463544995
clean,outer_1,history_none,all,434,19.9148485576886,4.462605579444435,3.503637158850885,8.888960300439303,4.45422217656678,4.491662884330362
clean,outer_1,history_none,Cond1,167,19.77873890953455,4.447329413202326,3.5845675101676777,8.722328971047984,4.3990481280066955,4.537701975698987
clean,outer_1,history_none,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,history_none,Cond3,110,15.888961471528576,3.9860960188546106,3.0897789494703893,8.293865816247049,3.974688402548225,4.014722244579037
clean,outer_1,history_raw,all,434,37.559299905972885,6.128564261388869,4.859946030904061,11.97111520268614,6.112940893854837,6.172341219894063
clean,outer_1,history_raw,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,history_raw,Cond2,157,58.28468967619702,7.634441019236249,6.684120853798031,13.212098318745007,7.460257277990569,7.754662432586478
clean,outer_1,history_raw,Cond3,110,9.157397358762559,3.026119191103113,2.2721391134217193,6.56362046883887,2.965588170672596,3.0616297180622807
clean,outer_1,history_reset,all,434,19.957914144578695,4.46742813535693,3.371401441301438,9.017726007565173,4.4553201242198215,4.49348266894331
clean,outer_1,history_reset,Cond1,167,20.61091102776757,4.539924121366741,3.6505911251755236,8.962210313880782,4.500517533808228,4.604270967844468
clean,outer_1,history_reset,Cond2,157,24.404485645496916,4.9400896394192,3.5302925214579965,10.710949338725696,4.935077297895218,4.965439815676732
clean,outer_1,history_reset,Cond3,110,12.620075916063204,3.552474618637437,2.720759834105512,7.637413753748259,3.5383980089417797,3.5663116572756346
clean,outer_1,history_reset_summary,all,434,20.103011130579176,4.483638157855647,3.3829508445281897,8.886007252380839,4.43845869823958,4.529804986025367
clean,outer_1,history_reset_summary,Cond1,167,20.647921826430483,4.543998440408016,3.6547657056193947,8.824513813677541,4.452029405941464,4.630459505171862
clean,outer_1,history_reset_summary,Cond2,157,24.836579184282158,4.983631124419438,3.562189818249187,10.56526958103669,4.9502182782741135,5.021923678320807
clean,outer_1,history_reset_summary,Cond3,110,12.519645033865205,3.5383110425547954,2.7144635656515725,7.609429903268358,3.52282847859924,3.5579579256730307
clean,outer_1,history_standardized,all,434,37.86719410814392,6.1536325945041535,4.908150215859258,12.092085011075818,6.116520825796627,6.186174159625337
clean,outer_1,history_standardized,Cond1,167,34.58282205267666,5.880716117334407,4.678641026890243,11.435534154870691,5.731328222262165,6.024697527845031
clean,outer_1,history_standardized,Cond2,157,60.8405726413671,7.800036707693567,6.907984050103229,13.149858674614256,7.703980083478336,7.954080370011062
clean,outer_1,history_standardized,Cond3,110,10.06419141311656,3.172410977965585,2.402278602964004,6.971058979293499,3.136923967494191,3.2406816783740204
clean,outer_1,persistent,all,434,110.12618172108603,10.494102235116925,8.566358904072088,18.86590347860538,10.494102235116925,10.494102235116925
clean,outer_1,persistent,Cond1,167,93.52305029272317,9.670731631718624,8.004294734619503,17.29487847860537,9.670731631718624,9.670731631718624
clean,outer_1,persistent,Cond2,157,193.58681132446642,13.913547761964466,12.973770647881054,20.332382325227957,13.913547761964466,13.913547761964466
clean,outer_1,persistent,Cond3,110,16.211673546593943,4.02637225633621,3.1290959269863956,8.494605649606294,4.02637225633621,4.02637225633621
clean,outer_1,phase_active,all,434,50.348321032932255,7.0956550813108334,5.3819717485357685,14.393385529757419,6.928453746779313,7.218861977499354
clean,outer_1,phase_active,Cond1,167,63.65549588632759,7.978439439284326,6.464962947139915,15.27691581732597,7.619726622669274,8.225643281225146
clean,outer_1,phase_active,Cond2,157,60.274422523305255,7.763660381759705,5.832440435945932,15.717101127890334,7.735684690739077,7.8456835231293365
clean,outer_1,phase_active,Cond3,110,15.978356173790594,3.9972936061528674,3.0948525295331497,8.347810461663496,3.968121112268393,4.0538830025214105
clean,outer_1,phase_gap,all,434,26.92048573205338,5.188495517204711,4.034666747108936,11.585426009300333,5.172416102525409,5.243948799801293
clean,outer_1,phase_gap,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,phase_gap,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,phase_gap,Cond3,110,17.71414111699373,4.208817068606538,3.2644636277641492,7.981359102618978,4.142542787003253,4.296831481289946
clean,outer_1,phase_longest,all,434,50.30440190789092,7.092559616097063,5.38521630058724,14.46320312792464,6.890827258946788,7.241098100392982
clean,outer_1,phase_longest,Cond1,167,63.534309621868026,7.970841211683245,6.454728150236385,15.199653358735095,7.553619852136394,8.2224322870172
clean,outer_1,phase_longest,Cond2,157,60.344553880920735,7.768175711254266,5.855850884863966,15.590799900777336,7.711753571685993,7.938358775845414
clean,outer_1,phase_longest,Cond3,110,15.888961471528576,3.9860960188546106,3.0897789494703893,8.293865816247049,3.974688402548225,4.014722244579037
clean,outer_1,phase_raw,all,434,26.92048573205338,5.188495517204711,4.034666747108936,11.585426009300333,5.172416102525409,5.243948799801293
clean,outer_1,phase_raw,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,phase_raw,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,phase_raw,Cond3,110,17.71414111699373,4.208817068606538,3.2644636277641492,7.981359102618978,4.142542787003253,4.296831481289946
clean,outer_1,phase_trimmed,all,434,60.11378272970053,7.753307857276178,5.8809910280243445,15.42718060748578,7.666647874258652,7.8688990487812305
clean,outer_1,phase_trimmed,Cond1,167,66.44174903772779,8.151180837015444,6.602123956384725,15.04054504269175,7.969851684124402,8.389883120281318
clean,outer_1,phase_trimmed,Cond2,157,84.33753092941656,9.183546751087869,7.0681149072598775,17.313702238683803,9.156842135709779,9.217555949805014
clean,outer_1,phase_trimmed,Cond3,110,15.932884177009893,3.9916017057078594,3.091830590968327,8.323814707477599,3.9746206436290947,4.033932781195757
clean,outer_1,primary73_bag,all,434,27.662255617985984,5.2594919543608,4.19114820958873,10.755159678820727,5.195513706059726,5.397206239360299
clean,outer_1,primary73_bag,Cond1,167,36.10140873271131,6.008444784859998,4.8058940793294544,11.905899417939603,5.792061442046699,6.28297958673184
clean,outer_1,primary73_bag,Cond2,157,32.29436935280275,5.682813506776617,4.968089197314449,10.108976568557267,5.537557836732325,5.812008977730198
clean,outer_1,primary73_bag,Cond3,110,8.238797195028166,2.8703305027519335,2.148945524864738,6.283517926424463,2.8428264388290985,2.9359934973942954
clean,outer_1,primary73_rf,all,434,28.938533967739414,5.379454802090953,4.292683900376834,10.953604884739608,5.293046423490234,5.563626533432136
clean,outer_1,primary73_rf,Cond1,167,38.88597061620745,6.235861657879162,5.031173278520221,12.278447002055831,5.964108011534767,6.512585984768023
clean,outer_1,primary73_rf,Cond2,157,32.62395923030294,5.711738722167089,4.974548393291531,10.27089938965291,5.487160847700157,5.862269626261137
clean,outer_1,primary73_rf,Cond3,110,8.57640954486091,2.9285507584573143,2.1983161591263496,6.412351691991783,2.8413494281421574,3.0202759220640343
full1981,outer_1,S4_final,all,434,2282.143023796643,47.77178062200155,13.203027391509448,36.36804545841825,47.41407398829762,49.11276230440263
full1981,outer_1,S4_final,Cond1,167,20.647921826430483,4.543998440408016,3.6547657056193947,8.824513813677541,4.452029405941464,4.630459505171862
full1981,outer_1,S4_final,Cond2,157,24.836579184282158,4.983631124419438,3.562189818249187,10.56526958103669,4.9502182782741135,5.021923678320807
full1981,outer_1,S4_final,Cond3,110,8937.295695007246,94.53727145950027,41.45912921465035,237.91277273015277,93.81475006730074,97.20707209850501
full1981,outer_1,full125_bag,all,434,1985.0993585438796,44.554453857542455,10.833531180644883,25.658075863688893,41.92120292140693,48.06794454521336
full1981,outer_1,full125_bag,Cond1,167,36.78680622819412,6.06521279331518,4.860046316979117,12.013157815404583,5.835458953146865,6.491972231620858
full1981,outer_1,full125_bag,Cond2,157,32.030750397136494,5.659571573638458,4.916986872637156,10.143523558810843,5.523162884373162,5.769215295578188
full1981,outer_1,full125_bag,Cond3,110,7730.553610505319,87.9235668663716,28.346889622366664,60.73876882884263,82.67562297661152,94.96977004825092
full1981,outer_1,full125_rf,all,434,2501.103888343948,50.011037665138964,12.829518251737976,41.16731035938412,48.53107985759134,54.02013973289242
full1981,outer_1,full125_rf,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
full1981,outer_1,full125_rf,Cond2,157,31.692248161218718,5.62958685528687,4.886167082587987,10.179729431931726,5.629470110779721,5.6494066131335305
full1981,outer_1,full125_rf,Cond3,110,9766.915258267238,98.82770491247501,36.28189443998442,138.88661117556413,95.88170540411629,106.82830415878544
clean,outer_2,S1_features,all,426,24.448746658816273,4.944567388439182,3.878579012549162,10.089252551322051,4.930967671584676,4.967304441818268
clean,outer_2,S1_features,Cond1,147,25.694691157247988,5.068993110791135,3.939496984159482,10.577647731611988,5.022869844532474,5.1400496558529465
clean,outer_2,S1_features,Cond2,189,29.970397083699503,5.474522543902756,4.426296380513003,10.189426341818754,5.473243841160266,5.486982941093027
clean,outer_2,S1_features,Cond3,90,10.81823808578971,3.2891090109313357,2.628873186194904,6.040286983589406,3.248360722143998,3.3284182374502826
clean,outer_2,S2_phase,all,426,24.448746658816273,4.944567388439182,3.878579012549162,10.089252551322051,4.930967671584676,4.967304441818268
clean,outer_2,S2_phase,Cond1,147,25.694691157247988,5.068993110791135,3.939496984159482,10.577647731611988,5.022869844532474,5.1400496558529465
clean,outer_2,S2_phase,Cond2,189,29.970397083699503,5.474522543902756,4.426296380513003,10.189426341818754,5.473243841160266,5.486982941093027
clean,outer_2,S2_phase,Cond3,90,10.81823808578971,3.2891090109313357,2.628873186194904,6.040286983589406,3.248360722143998,3.3284182374502826
clean,outer_2,S3_history,all,426,20.62210450425448,4.541156736367341,3.5606225221029755,8.721307054912508,4.519390119154664,4.595801051567909
clean,outer_2,S3_history,Cond1,147,25.694691157247988,5.068993110791135,3.939496984159482,10.577647731611988,5.022869844532474,5.1400496558529465
clean,outer_2,S3_history,Cond2,189,21.101260280834843,4.593610810771287,3.688721021459927,8.796267824768256,4.5714992591390615,4.649209994741889
clean,outer_2,S3_history,Cond3,90,11.33065250687966,3.366103460513307,2.6727873854277493,6.199530054959294,3.3592637501172513,3.3808130648755714
clean,outer_2,S4_final,all,426,20.62210450425448,4.541156736367341,3.5606225221029755,8.721307054912508,4.519390119154664,4.595801051567909
clean,outer_2,S4_final,Cond1,147,25.694691157247988,5.068993110791135,3.939496984159482,10.577647731611988,5.022869844532474,5.1400496558529465
clean,outer_2,S4_final,Cond2,189,21.101260280834843,4.593610810771287,3.688721021459927,8.796267824768256,4.5714992591390615,4.649209994741889
clean,outer_2,S4_final,Cond3,90,11.33065250687966,3.366103460513307,2.6727873854277493,6.199530054959294,3.3592637501172513,3.3808130648755714
clean,outer_2,ablation_compact12_bag,all,426,31.95085371826148,5.652508621688381,4.440920301845602,11.161752703495948,5.61052224145051,5.7297186068610415
clean,outer_2,ablation_compact12_bag,Cond1,147,28.331889407536313,5.322770839284396,4.31596957381363,10.007255465300005,5.289415542510618,5.394585780216675
clean,outer_2,ablation_compact12_bag,Cond2,189,43.698247736615,6.610465016669781,5.292073652816779,13.154290075768122,6.548239736235555,6.7108726056631385
clean,outer_2,ablation_compact12_bag,Cond3,90,13.192301320570204,3.6321207745021646,2.857584453925021,7.21370146564037,3.616362911030445,3.645003713489503
clean,outer_2,ablation_compact12_rf,all,426,28.885376024292572,5.374511701009923,4.270243841968655,10.613521589736902,5.324829037804798,5.433655954030153
clean,outer_2,ablation_compact12_rf,Cond1,147,23.697666987037394,4.868024957519979,3.9211981141354126,8.86065874852449,4.793602301711335,4.984145196321446
clean,outer_2,ablation_compact12_rf,Cond2,189,40.49823278733898,6.363822183824669,5.217433441730444,12.122763344835233,6.31470337722203,6.474235964583759
clean,outer_2,ablation_compact12_rf,Cond3,90,12.971634916078575,3.601615598044657,2.8512537045965254,7.213762183488314,3.596908482461417,3.6101773792139773
clean,outer_2,ablation_compact_no_pressure_bag,all,426,31.572753820015222,5.618963767458839,4.343277043761404,10.726029417711398,5.581774757652022,5.673445243547201
clean,outer_2,ablation_compact_no_pressure_bag,Cond1,147,29.554445254002328,5.436400027040167,4.400820365347524,10.396071671985649,5.431959911626592,5.470027933722702
clean,outer_2,ablation_compact_no_pressure_bag,Cond2,189,41.95187636081867,6.477026814891125,5.005775183388683,13.168752281477554,6.402856611346714,6.567713720846519
clean,outer_2,ablation_compact_no_pressure_bag,Cond3,90,13.073167142149044,3.615683495848198,2.8580435252867904,7.213847579249109,3.591925279431988,3.631319411885647
clean,outer_2,ablation_compact_no_pressure_rf,all,426,30.025897300537906,5.479589154356183,4.342906570718325,10.585220886650845,5.478206006369934,5.509585837808275
clean,outer_2,ablation_compact_no_pressure_rf,Cond1,147,27.305573030253846,5.225473474265643,4.181933685561984,9.940266307714186,5.17302133035174,5.280263636316693
clean,outer_2,ablation_compact_no_pressure_rf,Cond2,189,40.39390992648149,6.3556203415938475,5.1965659632396655,11.881280648571227,6.335333561507528,6.4451806734136285
clean,outer_2,ablation_compact_no_pressure_rf,Cond3,90,12.696267094186997,3.563182158434648,2.813144225512201,6.993062764633483,3.555770753258963,3.5692972966130174
clean,outer_2,ablation_compact_no_slurry_bag,all,426,33.09609640851282,5.752920685053186,4.54972523303767,11.244392066715548,5.724410787876439,5.79527356329812
clean,outer_2,ablation_compact_no_slurry_bag,Cond1,147,31.50773050679904,5.613174726195421,4.584484765173669,10.275235367748959,5.569413992187178,5.648558988442686
clean,outer_2,ablation_compact_no_slurry_bag,Cond2,189,43.814959970505186,6.6192869684358895,5.327250266315678,13.651006041186088,6.54193455966648,6.675313634227062
clean,outer_2,ablation_compact_no_slurry_bag,Cond3,90,13.180813901128062,3.630539064812285,2.8601487606650546,7.213714398477629,3.611567518542875,3.6442873501685025
clean,outer_2,ablation_compact_no_slurry_rf,all,426,29.411635570664597,5.423249539774525,4.3227166869573015,10.77800395739173,5.396865215163003,5.478932785818574
clean,outer_2,ablation_compact_no_slurry_rf,Cond1,147,25.527832963170532,5.052507591599495,4.125738918539691,9.09653656043885,4.983742042174951,5.222617337405434
clean,outer_2,ablation_compact_no_slurry_rf,Cond2,189,40.357464890454054,6.352752544405775,5.191906249908902,12.723519333822235,6.34605387247608,6.403856284319782
clean,outer_2,ablation_compact_no_slurry_rf,Cond3,90,12.768938258013701,3.5733651168070835,2.8191489598410375,7.213444523238833,3.562524218831122,3.5964148385017305
clean,outer_2,ablation_compact_no_usage_bag,all,426,50.42827663582086,7.101286970389301,5.706140419307708,13.968929139236693,7.053672430462502,7.182431328458606
clean,outer_2,ablation_compact_no_usage_bag,Cond1,147,39.130625976644616,6.255447703933318,5.305966337702919,11.67404047174526,6.196473393204074,6.374876585032426
clean,outer_2,ablation_compact_no_usage_bag,Cond2,189,76.77364057526395,8.76205686898139,7.34017613359047,15.753126699818761,8.69252547528794,8.840859462588057
clean,outer_2,ablation_compact_no_usage_bag,Cond3,90,13.555841772978225,3.681825874885751,2.9282830859350635,7.21341532027779,3.676748585696613,3.6966459451253706
clean,outer_2,ablation_compact_no_usage_rf,all,426,49.96946756078889,7.068908512690548,5.681866426674625,13.748102393603396,7.036356680642362,7.135528148636733
clean,outer_2,ablation_compact_no_usage_rf,Cond1,147,39.315574105543206,6.270213242429894,5.297063581042204,11.861018850257848,6.154994959695244,6.392158769896695
clean,outer_2,ablation_compact_no_usage_rf,Cond2,189,75.62949874981139,8.69652222154416,7.298481535536116,15.967957495477386,8.62138327611747,8.776563204027246
clean,outer_2,ablation_compact_no_usage_rf,Cond3,90,13.484761374076244,3.672160314321291,2.9154860125984516,7.213735477571126,3.666312262648937,3.681982052030893
clean,outer_2,ablation_compact_stage12_bag,all,426,31.951353525760283,5.652552832637682,4.44032281541535,11.104519325284338,5.607148634375792,5.716241989091377
clean,outer_2,ablation_compact_stage12_bag,Cond1,147,28.308697663265566,5.3205918527233,4.31945471006024,9.972306980120276,5.288714437450743,5.375194399616474
clean,outer_2,ablation_compact_stage12_bag,Cond2,189,43.71425985823758,6.611676024900009,5.287901014977011,13.115701326225187,6.541531870094575,6.697057771408859
clean,outer_2,ablation_compact_stage12_bag,Cond3,90,13.19892146963266,3.6330319940282196,2.857826501749202,7.213747398006633,3.616785708034848,3.644997709231627
clean,outer_2,ablation_compact_stage12_rf,all,426,28.96588147348983,5.381996049189356,4.2883685901845725,10.376456153247549,5.320022486464242,5.456004438735465
clean,outer_2,ablation_compact_stage12_rf,Cond1,147,23.968272627649107,4.895740253286433,3.9794345913588374,8.801456292237235,4.8163539176117105,4.989133243813193
clean,outer_2,ablation_compact_stage12_rf,Cond2,189,40.462089674666906,6.3609818168791294,5.215311071911775,11.906180456666556,6.290679889414565,6.487225715567276
clean,outer_2,ablation_compact_stage12_rf,Cond3,90,12.986605365891135,3.6036932952030107,2.8463815766394847,7.213913153939684,3.5990349270175095,3.615384457553622
clean,outer_2,compact12_bag,all,426,19.289510747779477,4.391982553218931,3.4891752395472913,8.192643382163748,4.388189145617458,4.403542485574844
clean,outer_2,compact12_bag,Cond1,147,23.978403435196697,4.896774799314003,3.965559437385869,8.6649221513556,4.857557231329036,4.9509084301421264
clean,outer_2,compact12_bag,Cond2,189,19.573387753980967,4.424182156509943,3.4822016917599945,8.274173847488704,4.408252768211386,4.4480183891385
clean,outer_2,compact12_bag,Cond3,90,11.0348443119749,3.321873614690195,2.7257255000976035,6.50195261618788,3.3076962101055734,3.346014917224855
clean,outer_2,compact12_rf,all,426,18.687910585301264,4.322951605708912,3.430169094399519,7.9420312209762045,4.2960390983369425,4.360196978415982
clean,outer_2,compact12_rf,Cond1,147,23.119941910643302,4.808320071567959,3.8916290738861354,8.652026918390623,4.747936225958429,4.862201986165727
clean,outer_2,compact12_rf,Cond2,189,18.72329080953528,4.327041808156616,3.3947231271631053,8.207502630444868,4.321516664792997,4.357766054449053
clean,outer_2,compact12_rf,Cond3,90,11.374627616351185,3.3726291845311405,2.7508876591011853,7.0731168339509605,3.3644526890740076,3.390279430123817
clean,outer_2,compact33_bag,all,426,28.036198918487383,5.294921993616845,4.164396566002304,10.761814176763494,5.283839878536485,5.323418064867234
clean,outer_2,compact33_bag,Cond1,147,27.294233602401338,5.224388347204038,4.044488241548551,10.68874980390025,5.185777328373768,5.276874668082969
clean,outer_2,compact33_bag,Cond2,189,37.27151637478919,6.105040243502838,5.019758312884711,11.68800254338354,6.099402619836184,6.125832209952115
clean,outer_2,compact33_bag,Cond3,90,9.853908943194131,3.139093649956008,2.5639871608237126,5.9159292200858005,3.115710973195225,3.178049474352734
clean,outer_2,compact33_rf,all,426,27.394080789887695,5.233935497299111,4.1238876230841,10.767987890925319,5.194525909641644,5.274056353283634
clean,outer_2,compact33_rf,Cond1,147,27.00518143412007,5.196650982519421,4.039749944881787,10.629468770105245,5.087628056486472,5.360553133298472
clean,outer_2,compact33_rf,Cond2,189,35.88424098787953,5.99034564844797,4.918226077132343,11.514586832137738,5.958605286987042,6.046354644145626
clean,outer_2,compact33_rf,Cond3,90,10.199946655191967,3.193735533069695,2.5932017439799,6.100390330240696,3.1883678457010745,3.2110828891344316
clean,outer_2,condition_mean,all,426,48.90613092812011,6.99329185206224,5.6327978766759745,13.697824480830675,6.99329185206224,6.99329185206224
clean,outer_2,condition_mean,Cond1,147,38.437327095867175,6.199784439467809,5.171791233267501,11.407762373271888,6.199784439467809,6.199784439467809
clean,outer_2,condition_mean,Cond2,189,74.23186493684737,8.615791602449967,7.323984966276173,15.352968019169325,8.615791602449967,8.615791602449967
clean,outer_2,condition_mean,Cond3,90,12.82113576913934,3.5806613591820353,2.8342825060827264,6.746135638686127,3.5806613591820353,3.5806613591820353
clean,outer_2,full125_bag,all,426,24.80536529229197,4.980498498372625,3.910929419813254,10.223125221480569,4.945265391943139,5.010910104888434
clean,outer_2,full125_bag,Cond1,147,25.93392437376093,5.09253614358906,3.951314650623842,10.608974088456517,5.038240002021995,5.172159635331141
clean,outer_2,full125_bag,Cond2,189,30.475857213238665,5.5204942906626275,4.474440392805137,10.497096102154302,5.501571214909008,5.573724389656966
