track,split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
grouped,validation,P1_ELM_Stack,12,B,122,35.247762347475806,5.936982596191083,4.8812454059492145,0.5752411338484473,0.06622006968588524,6.622006968588525,1.6919401766425246,0.6919401766425248
grouped,validation,P1_ELM_Stack,13,all,297,84.84927675699886,9.211366714934265,5.0373326681548125,0.9227567329242754,0.05640101279432128,5.640101279432129,5.76394259530686,4.763942595306859
grouped,validation,P1_ELM_Stack,13,A,175,122.90003755164487,11.086028935179849,5.306407612267068,0.9197856548380947,0.05192349234561476,5.192349234561476,8.645212840744636,7.645212840744636
grouped,validation,P1_ELM_Stack,13,B,122,30.26826742041649,5.501660423946255,4.651364510616742,0.6352473435582843,0.06282368556910523,6.282368556910523,1.6309729809493931,0.6309729809493929
grouped,validation,P1_ELM_Stack,14,all,297,195.36198893479926,13.977195317187181,5.734601963310711,0.8221505372290554,0.06295186842184881,6.295186842184881,600.9925114589447,599.9925114589447
grouped,validation,P1_ELM_Stack,14,A,175,298.15132852595,17.267059058390632,5.9330395992650375,0.805402715464499,0.055544104280690294,5.55441042806903,1018.582967756753,1017.582967756753
grouped,validation,P1_ELM_Stack,14,B,122,47.918264111427256,6.922301937320219,5.449957813376226,0.42255320121397544,0.07357775960793686,7.357775960793686,1.9898077530724536,0.9898077530724533
grouped,validation,P1_ELM_Stack,15,all,297,711.12686415538,26.666962034610915,6.468836743646334,0.35261955797230093,0.06523578628444528,6.523578628444528,193304790204.67435,193304790203.67435
grouped,validation,P1_ELM_Stack,15,A,175,1182.9328260852992,34.393790516389714,7.688140419212881,0.22792389729677232,0.06633939439391666,6.633939439391666,328065843946.19354,328065843945.19354
grouped,validation,P1_ELM_Stack,15,B,122,34.35601712475789,5.861400611181417,4.719835569677928,0.5859872540124371,0.06365274186512154,6.3652741865121545,1.6755214429580392,0.6755214429580392
grouped,validation,P1_ELM_Stack,16,all,297,236.8159495345403,15.38882547612196,6.036774768737932,0.7844125685351946,0.06266918280235682,6.266918280235682,440470.67848246824,440469.67848246824
grouped,validation,P1_ELM_Stack,16,A,175,378.21912932961345,19.44785667701234,6.88476081929965,0.753144096688074,0.06149795160120404,6.149795160120404,747540.4987802913,747539.4987802913
